category,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,is_premium,source,review_status
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Les matchs sportifs ». Quelle réponse correcte faut-il retenir pour : Le droit civil règle principalement :",Les techniques agricoles,Les matchs sportifs,Les rapports entre personnes privées,Les phénomènes climatiques,2,"Le droit civil concerne notamment les personnes, les biens, les obligations et la famille.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Les compétitions scolaires ». Quelle réponse correcte faut-il retenir pour : Le droit pénal a pour objet principal :",Les infractions et les peines,Les recettes de cuisine,Les compétitions scolaires,Les règles de grammaire,0,Le droit pénal définit les infractions et les sanctions applicables.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Un contrat de vente simple ». Quelle réponse correcte faut-il retenir pour : Une constitution est principalement :",Un manuel de mathématiques,Une note de service privée,Un contrat de vente simple,La loi fondamentale d’un État,3,La Constitution organise les institutions et fixe les principes fondamentaux de l’État.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Écrire une chanson ». Quelle réponse correcte faut-il retenir pour : Un recours sert généralement à :",Créer une nouvelle monnaie,Demander le réexamen ou la contestation d’une décision,Écrire une chanson,Mesurer une distance,1,Un recours permet de contester ou faire réexaminer une décision selon les règles prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Un village ». Quelle réponse correcte faut-il retenir pour : Une audience est généralement :",Un outil agricole,Un village,Une monnaie,Une séance au cours de laquelle une juridiction examine une affaire,3,L’audience est le moment où une juridiction entend les parties ou examine une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Le comptable privé ». Quelle réponse correcte faut-il retenir pour : Le ministère public est souvent représenté par :",Le géomètre,Le procureur,Le comptable privé,Le bibliothécaire,1,Le procureur représente le ministère public dans de nombreuses procédures judiciaires.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Composer une chanson ». Quelle réponse correcte faut-il retenir pour : Un procès-verbal sert principalement à :",Constater officiellement des faits ou déclarations,Mesurer la pluie,Calculer une aire,Composer une chanson,0,"Un procès-verbal consigne officiellement des faits, déclarations ou constatations.",true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Un acte de naissance ». Quelle réponse correcte faut-il retenir pour : La prescription désigne généralement :",Une décoration,Un acte de naissance,Un diplôme sportif,L’écoulement d’un délai qui peut éteindre une action ou une peine,3,La prescription est liée à l’effet juridique du temps qui passe.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Rédige seule la loi ». Quelle réponse correcte faut-il retenir pour : Un témoin est une personne qui :",Rédige seule la loi,Fixe les impôts,Rapporte des faits qu’elle a vus ou connus,Dirige le marché,2,Le témoin apporte des informations sur des faits utiles à l’affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Calculer une distance ». Quelle réponse correcte faut-il retenir pour : Une preuve sert principalement à :",Établir la réalité d’un fait allégué,Orner un bâtiment,Calculer une distance,Choisir une couleur,0,La preuve permet de démontrer l’existence ou l’exactitude d’un fait.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Acheter un véhicule ». Quelle réponse correcte faut-il retenir pour : Une notification a pour but de :",Acheter un véhicule,Porter officiellement une information à la connaissance d’une personne,Mesurer une parcelle,Repeindre un tribunal,1,Notifier consiste à informer officiellement une personne selon une procédure prévue.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Un registre agricole ». Quelle réponse correcte faut-il retenir pour : Une assignation est généralement :",Un acte invitant une personne à comparaître devant une juridiction,Une carte géographique,Une opération de calcul mental,Un registre agricole,0,L’assignation met une personne en demeure de comparaître devant une juridiction.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Des cartes de sport ». Quelle réponse correcte faut-il retenir pour : Le dossier de procédure contient généralement :",Des outils de maçonnerie,Des recettes de cuisine,Des cartes de sport,Les pièces et actes relatifs à une affaire,3,Le dossier regroupe les documents utiles au traitement d’une affaire.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Changer la météo ». Quelle réponse correcte faut-il retenir pour : L’appel est un recours qui permet généralement de :",Annuler une addition,Changer la météo,Remplacer une monnaie,Demander le réexamen d’une décision par une juridiction supérieure,3,L’appel vise à faire contrôler ou réexaminer une décision par une juridiction supérieure.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Les récoltes agricoles ». Quelle réponse correcte faut-il retenir pour : Le casier judiciaire renseigne principalement sur :",Les notes scolaires,Les condamnations pénales d’une personne,Les résultats sportifs,Les récoltes agricoles,1,Le casier judiciaire centralise des informations relatives à certaines condamnations pénales.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
Greffier / Droit,Concours,"Dans une correction de droit, une proposition erronée indique « Un commerçant quelconque ». Quelle réponse correcte faut-il retenir pour : Un acte authentique est généralement reçu par :",Un voisin,Un joueur,Un officier public compétent,Un commerçant quelconque,2,L’acte authentique est établi par un officier public habilité dans les formes prévues.,true,Connaissance scolaire stable; à relire avant concours officiel,validated
